"longitude","latitude","lastlatency","model_path","detection_confidence"
"4.2793998","50.8882594","324.39999997615814","models\unrealsim.pt","0.5"
"4.2793676","50.8882478","327.60000002384186","models\unrealsim.pt","0.5"
"4.2793836","50.8882623","285.0","models\unrealsim.pt","0.5"
"4.2793692","50.8882609","282.10000002384186","models\unrealsim.pt","0.5"
"4.2793674","50.8882598","278.0","models\unrealsim.pt","0.5"
"4.2793668","50.8882599","207.10000002384186","models\unrealsim.pt","0.5"
"4.2793946","50.8882639","299.3000000715256","models\unrealsim.pt","0.5"
"4.279331","50.8882659","232.09999990463257","models\unrealsim.pt","0.5"
"4.2793259","50.8882598","200.80000007152557","models\unrealsim.pt","0.5"
"4.279325","50.8882578","238.19999992847443","models\unrealsim.pt","0.5"
"4.2793251","50.8882556","274.89999997615814","models\unrealsim.pt","0.5"
"4.2793271","50.8882543","458.39999997615814","models\unrealsim.pt","0.5"
"4.2793315","50.8882533","239.20000004768372","models\unrealsim.pt","0.5"
"4.2793356","50.8882534","226.60000002384186","models\unrealsim.pt","0.5"
"4.2793368","50.8882532","233.09999990463257","models\unrealsim.pt","0.5"
"4.2793401","50.8882532","246.5","models\unrealsim.pt","0.5"
"4.2793401","50.8882532","255.89999997615814","models\unrealsim.pt","0.5"
"4.279342","50.8882536","251.30000007152557","models\unrealsim.pt","0.5"
"4.2793415","50.888253","402.39999997615814","models\unrealsim.pt","0.5"
"4.2793417","50.8882529","223.20000004768372","models\unrealsim.pt","0.5"
"4.2793439","50.8882536","204.80000007152557","models\unrealsim.pt","0.5"
"4.2793453","50.8882543","241.39999997615814","models\unrealsim.pt","0.5"
"4.2793464","50.8882551","240.19999992847443","models\unrealsim.pt","0.5"
"4.2793456","50.8882556","279.39999997615814","models\unrealsim.pt","0.5"
"4.2793448","50.8882559","279.1999999284744","models\unrealsim.pt","0.5"
"4.2793734","50.8882597","329.2999999523163","models\unrealsim.pt","0.5"
"4.2793768","50.8882611","344.09999990463257","models\unrealsim.pt","0.5"
"4.2793615","50.8882595","266.39999997615814","models\unrealsim.pt","0.5"
"4.2793577","50.8882595","334.39999997615814","models\unrealsim.pt","0.5"
"4.279349","50.888258","211.60000002384186","models\unrealsim.pt","0.5"
"4.279349","50.888258","297.0","models\unrealsim.pt","0.5"
"4.279349","50.888258","325.39999997615814","models\unrealsim.pt","0.5"
"4.279349","50.888258","301.7000000476837","models\unrealsim.pt","0.5"
"4.2793571","50.8882564","260.09999990463257","models\unrealsim.pt","0.5"
"4.279356","50.8882557","583.3000000715256","models\unrealsim.pt","0.5"
"4.2792916","50.8882478","330.10000002384186","models\unrealsim.pt","0.5"
"4.2792916","50.8882478","348.09999990463257","models\unrealsim.pt","0.5"
"4.2792916","50.8882478","206.80000007152557","models\unrealsim.pt","0.5"
"4.2793159","50.8882497","250.10000002384186","models\unrealsim.pt","0.5"
"4.2793523","50.8882521","202.10000002384186","models\unrealsim.pt","0.5"
"4.2793554","50.8882529","236.29999995231628","models\unrealsim.pt","0.5"
"4.279334","50.8882563","322.0","models\unrealsim.pt","0.5"
"4.2793737","50.8882585","275.0","models\unrealsim.pt","0.5"
"4.279372","50.8882603","323.60000002384186","models\unrealsim.pt","0.5"
"4.2793759","50.8882601","312.0","models\unrealsim.pt","0.5"
"4.2794011","50.8882291","263.7999999523163","models\unrealsim.pt","0.5"
"4.2793612","50.8882237","265.7000000476837","models\unrealsim.pt","0.5"
"4.2793679","50.8882388","367.6999999284744","models\unrealsim.pt","0.5"
"4.2793799","50.8882598","329.7000000476837","models\unrealsim.pt","0.5"
"4.279332","50.8881094","273.3000000715256","models\unrealsim.pt","0.5"
"4.2793874","50.8882528","201.20000004768372","models\unrealsim.pt","0.5"
"4.2793689","50.8882667","308.09999990463257","models\unrealsim.pt","0.5"
"4.2793764","50.8882717","223.5","models\unrealsim.pt","0.5"
"4.2792547","50.8882919","283.0","models\unrealsim.pt","0.5"
"4.2792674","50.8882796","316.5","models\unrealsim.pt","0.5"
"4.2792674","50.8882796","307.7999999523163","models\unrealsim.pt","0.5"
"4.2793573","50.888258","251.40000009536743","models\unrealsim.pt","0.5"
"4.2793815","50.8882569","270.6999999284744","models\unrealsim.pt","0.5"
"4.2793597","50.8882603","310.40000009536743","models\unrealsim.pt","0.5"
"4.2793588","50.888255","297.6999999284744","models\unrealsim.pt","0.5"
"4.2793744","50.8882595","300.60000002384186","models\unrealsim.pt","0.5"
"4.2793123","50.8882203","220.79999995231628","models\unrealsim.pt","0.5"
"4.2793216","50.8882809","297.5","models\unrealsim.pt","0.5"
"4.2793216","50.8882809","782.3999999761581","models\unrealsim.pt","0.5"
"4.2793249","50.888253","267.10000002384186","models\unrealsim.pt","0.5"
"4.2793641","50.8882584","337.60000002384186","models\unrealsim.pt","0.5"
"4.2793839","50.8882606","291.39999997615814","models\unrealsim.pt","0.5"
"4.2794808","50.8882617","218.09999990463257","models\unrealsim.pt","0.5"
"4.2793635","50.8882443","294.2000000476837","models\unrealsim.pt","0.5"
"4.2793513","50.8882508","234.79999995231628","models\unrealsim.pt","0.5"
"4.2793515","50.8882534","278.8000000715256","models\unrealsim.pt","0.5"
"4.2793515","50.8882534","275.39999997615814","models\unrealsim.pt","0.5"
"4.2793439","50.8882439","415.0","models\unrealsim.pt","0.5"
"4.2793439","50.8882439","379.10000002384186","models\unrealsim.pt","0.5"
"4.2793439","50.8882439","345.1999999284744","models\unrealsim.pt","0.5"
"4.279368","50.8882585","305.7000000476837","models\unrealsim.pt","0.5"
"4.2792634","50.8882854","363.2000000476837","models\unrealsim.pt","0.5"
"4.2792283","50.888269","452.5","models\unrealsim.pt","0.5"
"4.279416","50.8882665","258.7000000476837","models\unrealsim.pt","0.5"
"4.279379","50.8882603","287.10000002384186","models\unrealsim.pt","0.5"
"4.2793709","50.8882611","240.0","models\unrealsim.pt","0.5"
"4.2794116","50.8882389","240.0","models\unrealsim.pt","0.5"
"4.2793318","50.888253","203.29999995231628","models\unrealsim.pt","0.5"
"4.2793562","50.888257","271.7999999523163","models\unrealsim.pt","0.5"
"4.27938","50.8882607","224.0","models\unrealsim.pt","0.5"
"4.279331","50.8882544","310.90000009536743","models\unrealsim.pt","0.5"
"4.279329","50.8882505","222.30000007152557","models\unrealsim.pt","0.5"
"4.2792247","50.8881852","342.60000002384186","models\laerbeekbos.pt","0.5"
"4.2792287","50.8881876","329.0","models\laerbeekbos.pt","0.5"
"4.2792284","50.8881913","338.7999999523163","models\laerbeekbos.pt","0.5"
